Store,Month,2014_Sales_avg_yeartoyear
432,7,-0.02
432,8,-0.01
432,9,0.12
432,10,0.05
432,11,0.02
432,12,0.08
433,1,-0.01
433,2,0.01
433,3,-0.09
433,4,0.03
433,5,-0.02
433,6,0.03
433,7,-0.04
433,8,-0.06
433,9,0.08
433,10,0.04
433,11,0.02
433,12,0.01
434,1,0.08
434,2,0.05
434,3,-0.01
434,4,0.07
434,5,0.08
434,6,0.06
434,7,-1
434,8,-1
434,9,-1
434,10,-1
434,11,-1
434,12,-1
435,1,0.07
435,2,0.09
435,3,0.02
435,4,0.03
435,5,-0.03
435,6,-0.09
435,7,-0.18
435,8,-0.1
435,9,-0.05
435,10,-0.09
435,11,-0.05
435,12,-0.11
436,1,0.14
436,2,0.15
436,3,0.02
436,4,0.03
436,5,0.02
436,6,0.04
436,7,-0.02
436,8,-0.02
436,9,0.07
436,10,0.04
436,11,0.03
436,12,-0.05
437,1,0.1
437,2,0.19
437,3,-0.08
437,4,0.2
437,5,0.11
437,6,0.09
437,7,-0.04
437,8,0.02
437,9,0.05
437,10,0.01
437,11,0.04
437,12,0.02
438,1,0.21
438,2,0.21
438,3,0.07
438,4,0.18
438,5,0.11
438,6,0.23
438,7,0.03
438,8,0
438,9,0.21
438,10,0.08
438,11,0.18
438,12,0.11
439,1,-0.02
439,2,-0.03
439,3,-0.09
439,4,0.03
439,5,-0.02
439,6,0.01
439,7,-0.03
439,8,-0.07
439,9,0.09
439,10,0.03
439,11,0.03
439,12,0.02
440,1,0.02
440,2,0.03
440,3,-0.03
440,4,0.09
440,5,0.11
440,6,0.04
440,7,-0.03
440,8,-0.02
440,9,0.12
440,10,0.05
440,11,0.07
440,12,0.04
441,1,0.09
441,2,0.1
441,3,0.02
441,4,0.16
441,5,0.13
441,6,0.1
441,7,0.02
441,8,0.06
441,9,0.14
441,10,0.11
441,11,0.12
441,12,0.1
442,1,0.04
442,2,0.04
442,3,-0.02
442,4,0.09
442,5,0.13
442,6,0.09
442,7,-0.02
442,8,0.07
442,9,0.12
442,10,0.1
442,11,0.08
442,12,0.07
443,1,0.04
443,2,0.03
443,3,-0.07
443,4,0.01
443,5,0.02
443,6,0.06
443,7,-0.01
443,8,-0.07
443,9,0.09
443,10,0.06
443,11,0.06
443,12,0.03
444,1,0.01
444,2,0.04
444,3,-0.15
444,4,0.08
444,5,0.07
444,6,0.14
444,7,-0.01
444,8,0.01
444,9,0.04
444,10,0.03
444,11,-0.03
444,12,0.02
445,1,0.02
445,2,0.11
445,3,-0.03
445,4,0.05
445,5,0.09
445,6,-0.05
445,7,0.01
445,8,0
445,9,0.04
445,10,-0.01
445,11,-0.01
445,12,-0.05
446,1,0.08
446,2,0.08
446,3,-0.01
446,4,0.07
446,5,0.06
446,6,0.1
446,7,-0.01
446,8,-0.04
446,9,0.12
446,10,0.06
446,11,0.09
446,12,-0.04
447,1,0.03
447,2,0.02
447,3,-0.03
447,4,0.04
447,5,0.02
447,6,0
447,7,0.01
447,8,-0.06
447,9,0.14
447,10,0.06
447,11,0.02
447,12,0.04
448,1,0.03
448,2,0.05
448,3,-0.06
448,4,0.05
448,5,0.03
448,6,0.08
448,7,-0.06
448,8,-0.02
448,9,0.11
448,10,0.04
448,11,0.09
448,12,0.03
449,1,-0.03
449,2,-0.02
449,3,-0.09
449,4,-0.02
449,5,-0.02
449,6,-0.03
449,7,-0.07
449,8,-0.09
449,9,0.03
449,10,0
449,11,0.05
449,12,0.02
450,1,-0.02
450,2,-0.03
450,3,-0.12
450,4,-0.03
450,5,0
450,6,0.03
450,7,-0.04
450,8,-0.08
450,9,0
450,10,-0.02
450,11,0
450,12,0.04
451,1,0.03
451,2,0.03
451,3,-0.01
451,4,0.03
451,5,0.09
451,6,0.02
451,7,0
451,8,-0.05
451,9,0.07
451,10,0.02
451,11,0.05
451,12,0.06
452,1,-0.2
452,2,-0.17
452,3,-0.25
452,4,-0.13
452,5,-0.19
452,6,-0.15
452,7,-0.21
452,8,-0.17
452,9,0.14
452,10,0.03
452,11,0
452,12,0.01
453,1,0.02
453,2,0.04
453,3,-0.16
453,4,0.23
453,5,-0.06
453,6,0.06
453,7,-0.12
453,8,0.1
453,9,0.08
453,10,0.02
453,11,0.04
453,12,0.04
454,1,-0.01
454,2,-0.01
454,3,-0.09
454,4,0
454,5,-0.02
454,6,0.06
454,7,-0.04
454,8,-0.06
454,9,0.06
454,10,0.04
454,11,0.03
454,12,0.03
455,1,0.2
455,2,0.2
455,3,0.05
455,4,0.28
455,5,0.26
455,6,0.14
455,7,0.14
455,8,0.1
455,9,0.23
455,10,0.17
455,11,0.11
455,12,0.12
456,1,0
456,2,-0.01
456,3,-0.12
456,4,-0.03
456,5,-0.01
456,6,-0.02
456,7,-0.1
456,8,-0.12
456,9,-0.1
456,10,-0.04
456,11,0.06
456,12,-0.02
457,1,0.18
457,2,0.18
457,3,0.1
457,4,0.22
457,5,0.25
457,6,0.2
457,7,-1
457,8,-1
457,9,-1
457,10,-1
457,11,-1
457,12,-1
458,1,0
458,2,0.05
458,3,-0.03
458,4,0.03
458,5,0.01
458,6,-0.02
458,7,0.01
458,8,-0.03
458,9,-0.01
458,10,-0.1
458,11,0.03
458,12,0.01
459,1,0.07
459,2,0.01
459,3,-0.07
459,4,0.06
459,5,0.04
459,6,0.04
459,7,0
459,8,-0.04
459,9,0.09
459,10,0.05
459,11,0.03
459,12,-0.02
460,1,-0.01
460,2,0.03
460,3,-0.09
460,4,0.07
460,5,-0.03
460,6,0.22
460,7,-0.04
460,8,-0.05
460,9,0.09
460,10,0.04
460,11,0.06
460,12,-0.01
461,1,-0.11
461,2,-0.14
461,3,-0.22
461,4,-0.19
461,5,-0.18
461,6,-0.2
461,7,-0.03
461,8,0.12
461,9,0.22
461,10,0.1
461,11,0.05
461,12,0.06
462,1,-0.06
462,2,0
462,3,-0.13
462,4,0.02
462,5,-0.01
462,6,0.01
462,7,-0.06
462,8,-0.07
462,9,0.09
462,10,0.03
462,11,-0.02
462,12,-0.03
463,1,0.01
463,2,0.04
463,3,-0.01
463,4,0.01
463,5,0.06
463,6,0.02
463,7,-0.02
463,8,0.02
463,9,0.12
463,10,0.08
463,11,0.06
463,12,0.03
464,1,-0.02
464,2,-0.02
464,3,-0.14
464,4,0
464,5,-0.02
464,6,-0.01
464,7,0.03
464,8,-0.05
464,9,0.05
464,10,-0.07
464,11,-0.04
464,12,0.01
465,1,0.05
465,2,0.07
465,3,-0.07
465,4,0.08
465,5,0.06
465,6,0.08
465,7,-0.02
465,8,-0.06
465,9,0.12
465,10,0.07
465,11,0.09
465,12,0.06
466,1,0.04
466,2,0.04
466,3,-0.05
466,4,0.07
466,5,0.01
466,6,0.12
466,7,-0.05
466,8,0.01
466,9,0.12
466,10,0.06
466,11,0.12
466,12,0.02
467,1,0.05
467,2,0.03
467,3,-0.08
467,4,0.04
467,5,0.04
467,6,0.02
467,7,-0.03
467,8,-0.02
467,9,0.13
467,10,0.03
467,11,-0.04
467,12,-0.04
468,1,0.12
468,2,0.11
468,3,-0.19
468,4,0.18
468,5,0.05
468,6,-0.02
468,7,-0.09
468,8,-0.13
468,9,-0.15
468,10,-0.16
468,11,-0.19
468,12,-0.13
469,1,-0.08
469,2,-0.07
469,3,-0.17
469,4,-0.05
469,5,-0.06
469,6,-0.05
469,7,-0.05
469,8,-0.07
469,9,-0.03
469,10,0.02
469,11,-0.02
469,12,0
470,1,-0.09
470,2,-0.03
470,3,-0.2
470,4,-0.04
470,5,-0.06
470,6,-0.08
470,7,-0.06
470,8,0.1
470,9,0.4
470,10,0.23
470,11,-0.08
470,12,-0.03
471,1,0.04
471,2,0.08
471,3,-0.03
471,4,0.05
471,5,0.03
471,6,0.03
471,7,-1
471,8,-1
471,9,-1
471,10,-1
471,11,-1
471,12,-1
472,1,0.01
472,2,-0.01
472,3,-0.05
472,4,0.05
472,5,0.05
472,6,-0.02
472,7,0
472,8,-0.09
472,9,0.04
472,10,0.04
472,11,0.03
472,12,0.01
473,1,0.01
473,2,0.01
473,3,-0.13
473,4,0.01
473,5,0
473,6,-0.01
473,7,-0.11
473,8,-0.06
473,9,0.03
473,10,0.01
473,11,0.05
473,12,0.04
474,1,0.05
474,2,0.07
474,3,-0.06
474,4,0.06
474,5,0.01
474,6,0.06
474,7,0
474,8,-0.03
474,9,0.09
474,10,0.03
474,11,0.05
474,12,0.01
475,1,0.1
475,2,0.08
475,3,-0.07
475,4,0.01
475,5,0.08
475,6,0
475,7,-0.08
475,8,-0.03
475,9,0.07
475,10,-0.05
475,11,-0.02
475,12,-0.06
476,1,0.05
476,2,0.02
476,3,-0.04
476,4,0.07
476,5,0
476,6,0.08
476,7,-0.05
476,8,-0.1
476,9,0.05
476,10,0.02
476,11,0.06
476,12,-0.03
477,1,0.04
477,2,0.06
477,3,-0.01
477,4,0.06
477,5,0.06
477,6,0.04
477,7,-1
477,8,-1
477,9,-1
477,10,-1
477,11,-1
477,12,-1
478,1,-0.02
478,2,0
478,3,-0.09
478,4,0.04
478,5,-0.02
478,6,0.03
478,7,-0.03
478,8,-0.06
478,9,0.08
478,10,0.01
478,11,0.03
478,12,0.02
479,1,0.01
479,2,0.07
479,3,-0.05
479,4,0.09
479,5,0.05
479,6,0.06
479,7,-0.03
479,8,-0.01
479,9,0.05
479,10,0.03
479,11,0.03
479,12,0.01
480,1,0.01
480,2,0.02
480,3,-0.04
480,4,0.05
480,5,-0.02
480,6,0.06
480,7,-0.02
480,8,-0.08
480,9,0.07
480,10,0.03
480,11,0.03
480,12,0.01
481,1,0.28
481,2,0.38
481,3,0.22
481,4,0.3
481,5,0.37
481,6,0.36
481,7,0.29
481,8,0.16
481,9,0.42
481,10,0.34
481,11,0.24
481,12,0.13
482,1,-0.06
482,2,-0.06
482,3,-0.18
482,4,0.06
482,5,-0.04
482,6,-0.04
482,7,-0.15
482,8,-0.16
482,9,-0.02
482,10,0.02
482,11,-0.02
482,12,0.03
483,1,0.04
483,2,0.05
483,3,-0.05
483,4,0.04
483,5,0.03
483,6,0.12
483,7,0
483,8,-0.04
483,9,0.13
483,10,0.03
483,11,0.07
483,12,0.04
484,1,0.03
484,2,0.01
484,3,-0.11
484,4,0.09
484,5,0.03
484,6,0
484,7,-0.03
484,8,-0.06
484,9,0.02
484,10,0.03
484,11,-0.02
484,12,0.08
485,1,0.15
485,2,0.19
485,3,0.09
485,4,0.19
485,5,0.26
485,6,0.18
485,7,-1
485,8,-1
485,9,-1
485,10,-1
485,11,-1
485,12,-1
486,1,0.12
486,2,0.13
486,3,0.09
486,4,0.13
486,5,0.11
486,6,0.15
486,7,-0.03
486,8,-0.02
486,9,0.16
486,10,0.07
486,11,0.11
486,12,0.04
487,1,0.13
487,2,0.09
487,3,-0.04
487,4,0.1
487,5,0.09
487,6,0.06
487,7,0.04
487,8,0.02
487,9,0.16
487,10,0.11
487,11,0.06
487,12,0.11
488,1,0.12
488,2,0.04
488,3,-0.06
488,4,0.08
488,5,0.01
488,6,0.01
488,7,-0.02
488,8,-0.12
488,9,0.06
488,10,-0.04
488,11,-0.02
488,12,-0.01
489,1,0.07
489,2,0.09
489,3,-0.03
489,4,0.04
489,5,0.01
489,6,0.11
489,7,-0.08
489,8,-0.11
489,9,0.12
489,10,0.04
489,11,0.06
489,12,-0.01
490,1,-0.05
490,2,0.01
490,3,-0.03
490,4,0.06
490,5,0.11
490,6,-0.06
490,7,-1
490,8,-1
490,9,-1
490,10,-1
490,11,-1
490,12,-1
491,1,0.14
491,2,0.13
491,3,0.01
491,4,0.2
491,5,0.2
491,6,0.12
491,7,0.05
491,8,0.05
491,9,0.18
491,10,0.11
491,11,0.09
491,12,0.1
492,1,0.01
492,2,0.08
492,3,-0.29
492,4,0.16
492,5,0.05
492,6,0.05
492,7,-1
492,8,-1
492,9,-1
492,10,-1
492,11,-1
492,12,-1
493,1,0.18
493,2,0.17
493,3,0.1
493,4,0.14
493,5,0.18
493,6,0.17
493,7,0.07
493,8,0.11
493,9,0.21
493,10,0.14
493,11,0.18
493,12,0.14
494,1,0
494,2,-0.01
494,3,-0.05
494,4,0.02
494,5,0.02
494,6,0.06
494,7,0.06
494,8,0.03
494,9,0.05
494,10,0.03
494,11,0.07
494,12,0.01
495,1,0.11
495,2,0.08
495,3,0
495,4,0.06
495,5,0.07
495,6,0.06
495,7,-0.02
495,8,-0.02
495,9,0.14
495,10,0.09
495,11,0.05
495,12,0.05
496,1,0
496,2,0
496,3,-0.06
496,4,0.02
496,5,0
496,6,0.03
496,7,-0.04
496,8,-0.07
496,9,0.02
496,10,0.13
496,11,0.09
496,12,0.09
497,1,0.05
497,2,0.03
497,3,-0.02
497,4,0.06
497,5,0.13
497,6,0.05
497,7,0
497,8,-0.02
497,9,0.1
497,10,0.04
497,11,0.05
497,12,0.02
498,1,-0.02
498,2,0.02
498,3,0
498,4,0
498,5,0.08
498,6,-0.03
498,7,-1
498,8,-1
498,9,-1
498,10,-1
498,11,-1
498,12,-1
499,1,0.06
499,2,0.14
499,3,0.04
499,4,0.12
499,5,0.17
499,6,0.1
499,7,0.14
499,8,0.14
499,9,0.04
499,10,0.12
499,11,0.12
499,12,0.15
500,1,0.29
500,2,0.25
500,3,0.1
500,4,0.19
500,5,0.29
500,6,0.17
500,7,-1
500,8,-1
500,9,-1
500,10,-1
500,11,-1
500,12,-1
501,1,0.01
501,2,0.05
501,3,-0.15
501,4,-0.07
501,5,-0.08
501,6,-0.13
501,7,-1
501,8,-1
501,9,-1
501,10,-1
501,11,-1
501,12,-1
502,1,0.08
502,2,0.05
502,3,-0.21
502,4,0.15
502,5,0.06
502,6,0.02
502,7,0.02
502,8,-0.15
502,9,-0.04
502,10,0.05
502,11,0.02
502,12,-0.05
503,1,0.13
503,2,0.1
503,3,-0.01
503,4,0.2
503,5,0.12
503,6,0.24
503,7,0.04
503,8,0.02
503,9,0.23
503,10,0.09
503,11,0.03
503,12,0.01
504,1,0
504,2,-0.02
504,3,-0.03
504,4,0.02
504,5,0.05
504,6,-0.01
504,7,-0.01
504,8,-0.12
504,9,0.11
504,10,0.04
504,11,0.04
504,12,0.03
505,1,0.11
505,2,0.11
505,3,-0.04
505,4,0.05
505,5,0.05
505,6,0.04
505,7,-0.02
505,8,-0.05
505,9,-0.01
505,10,0
505,11,0
505,12,0.02
506,1,0
506,2,0.02
506,3,-0.06
506,4,0.02
506,5,0.06
506,6,0.05
506,7,-0.06
506,8,-0.04
506,9,0.08
506,10,-0.01
506,11,0.06
506,12,-0.07
507,1,0.05
507,2,0.03
507,3,-0.05
507,4,0.03
507,5,0.03
507,6,0.1
507,7,-0.05
507,8,0.04
507,9,0.08
507,10,-0.01
507,11,0.04
507,12,0.08
508,1,0.16
508,2,0.19
508,3,0.03
508,4,0.19
508,5,0.2
508,6,0.23
508,7,0.05
508,8,0.13
508,9,0.24
508,10,0.13
508,11,0.18
508,12,0.11
509,1,0.01
509,2,-0.02
509,3,-0.05
509,4,0
509,5,0.04
509,6,0.02
509,7,-0.04
509,8,-0.07
509,9,0.08
509,10,0.05
509,11,0.06
509,12,0.02
510,1,0.07
510,2,0.03
510,3,-0.04
510,4,0.01
510,5,0.03
510,6,0.03
510,7,-0.07
510,8,-0.06
510,9,0.03
510,10,0
510,11,0.01
510,12,0
511,1,0.03
511,2,0.03
511,3,0.03
511,4,0.02
511,5,0.1
511,6,0.04
511,7,0.08
511,8,-0.03
511,9,0.08
511,10,0.08
511,11,0.01
511,12,0.04
512,1,0.87
512,2,0.13
512,3,0.11
512,4,0.19
512,5,0.15
512,6,0.21
512,7,-1
512,8,-1
512,9,-1
512,10,-1
512,11,-1
512,12,-1
513,1,-0.1
513,2,-0.07
513,3,-0.15
513,4,-0.08
513,5,-0.08
513,6,-0.1
513,7,-0.08
513,8,-0.14
513,9,0.05
513,10,-0.13
513,11,-0.07
513,12,0
514,1,0.14
514,2,0.16
514,3,0.06
514,4,0.12
514,5,0.13
514,6,0.1
514,7,-1
514,8,-1
514,9,-1
514,10,-1
514,11,-1
514,12,-1
515,1,0.06
515,2,0.05
515,3,-0.06
515,4,0.1
515,5,0.1
515,6,0.07
515,7,-0.03
515,8,0.02
515,9,0.08
515,10,0.05
515,11,0.02
515,12,0.06
516,1,0.12
516,2,0.07
516,3,0
516,4,0.13
516,5,0.17
516,6,0.14
516,7,0.02
516,8,0.1
516,9,0.19
516,10,0.12
516,11,0.14
516,12,0.04
517,1,14.36
517,2,-0.21
517,3,-0.08
517,4,0.12
517,5,0.07
517,6,0.06
517,7,0.02
517,8,-0.03
517,9,0.15
517,10,0.08
517,11,0.09
517,12,0.06
518,1,0.06
518,2,0.07
518,3,0.05
518,4,0.09
518,5,0.15
518,6,0.12
518,7,-1
518,8,-1
518,9,-1
518,10,-1
518,11,-1
518,12,-1
519,1,-0.02
519,2,0.03
519,3,-0.14
519,4,0.02
519,5,-0.03
519,6,-0.04
519,7,-0.1
519,8,-0.03
519,9,0.07
519,10,0.03
519,11,0
519,12,0.08
520,1,0
520,2,0.01
520,3,-0.07
520,4,0.13
520,5,0.03
520,6,0.07
520,7,-0.01
520,8,-0.01
520,9,0.16
520,10,0.09
520,11,0.05
520,12,0.1
521,1,0.07
521,2,0.09
521,3,-0.03
521,4,0.12
521,5,0.05
521,6,0.05
521,7,0.01
521,8,-0.06
521,9,0.04
521,10,0.04
521,11,-0.01
521,12,0.04
522,1,0.06
522,2,0.07
522,3,-0.02
522,4,0.07
522,5,0.08
522,6,0.04
522,7,-1
522,8,-1
522,9,-1
522,10,-1
522,11,-1
522,12,-1
523,1,-0.27
523,2,-0.28
523,3,-0.33
523,4,-0.26
523,5,-0.27
523,6,-0.28
523,7,-0.24
523,8,-0.29
523,9,-0.24
523,10,-0.2
523,11,-0.11
523,12,0.04
524,1,0.07
524,2,0.08
524,3,-0.05
524,4,0.11
524,5,0.08
524,6,0.08
524,7,0.02
524,8,-0.01
524,9,0.11
524,10,0.08
524,11,0.04
524,12,0.07
525,1,-0.09
525,2,-0.09
525,3,-0.12
525,4,-0.04
525,5,-0.07
525,6,-0.07
525,7,-0.08
525,8,-0.15
525,9,0.01
525,10,0.04
525,11,0.05
525,12,0.06
526,1,0.03
526,2,0.07
526,3,0.1
526,4,0.07
526,5,0.04
526,6,0.1
526,7,0.01
526,8,0
526,9,0.11
526,10,0.05
526,11,0.11
526,12,0.03
527,1,0.05
527,2,0.04
527,3,-0.04
527,4,0.05
527,5,0.09
527,6,0.05
527,7,-0.01
527,8,0.06
527,9,0.14
527,10,0.08
527,11,0.04
527,12,0.05
528,1,0.01
528,2,0.04
528,3,-0.04
528,4,0.01
528,5,0.02
528,6,0.04
528,7,-0.06
528,8,-0.01
528,9,0.09
528,10,0.05
528,11,0.07
528,12,0.01
529,1,0.11
529,2,0.08
529,3,-0.05
529,4,0.13
529,5,0.09
529,6,0.09
529,7,0.07
529,8,-0.04
529,9,0.15
529,10,0.09
529,11,0.04
529,12,0.07
530,1,0.05
530,2,-0.01
530,3,-0.15
530,4,0.27
530,5,-0.02
530,6,0.11
530,7,0
530,8,0.2
530,9,0.17
530,10,0.11
530,11,0.12
530,12,0.04
531,1,0.06
531,2,0.07
531,3,0.02
531,4,0.11
531,5,0.13
531,6,0.08
531,7,0.05
531,8,0
531,9,0.17
531,10,0.06
531,11,0.06
531,12,0.09
532,1,0.04
532,2,0.05
532,3,-0.04
532,4,0.04
532,5,0.05
532,6,-0.04
532,7,-0.05
532,8,0.01
532,9,0.04
532,10,0.04
532,11,0.06
532,12,0.08
533,1,0.08
533,2,0.09
533,3,-0.03
533,4,0.16
533,5,0.15
533,6,0.1
533,7,0.01
533,8,-0.07
533,9,0.16
533,10,0.07
533,11,0.06
533,12,0.16
534,1,-0.1
534,2,-0.1
534,3,-0.04
534,4,0.03
534,5,0.07
534,6,0.11
534,7,-1
534,8,-1
534,9,-1
534,10,-1
534,11,-1
534,12,-1
535,1,0.03
535,2,0.02
535,3,-0.03
535,4,0.01
535,5,0.05
535,6,0.13
535,7,-0.01
535,8,-0.02
535,9,0.13
535,10,0.03
535,11,0.07
535,12,0.03
536,1,0.08
536,2,0.06
536,3,0.02
536,4,0.14
536,5,0.09
536,6,0.1
536,7,0.03
536,8,0.02
536,9,0.13
536,10,0.04
536,11,0.01
536,12,-0.01
537,1,0.19
537,2,0.18
537,3,0.15
537,4,0.2
537,5,0.23
537,6,0.15
537,7,0.13
537,8,0.13
537,9,0.19
537,10,0.12
537,11,0.14
537,12,0.08
538,1,0.01
538,2,-0.02
538,3,-0.03
538,4,-0.04
538,5,-0.03
538,6,0
538,7,-0.02
538,8,-0.14
538,9,0.02
538,10,0
538,11,0
538,12,0.03
539,1,-0.06
539,2,-0.02
539,3,-0.06
539,4,-0.05
539,5,0.05
539,6,0.01
539,7,-1
539,8,-1
539,9,-1
539,10,-1
539,11,-1
539,12,-1
540,1,0.36
540,2,0.34
540,3,0.26
540,4,0.37
540,5,0.33
540,6,0.39
540,7,-1
540,8,-1
540,9,-1
540,10,-1
540,11,-1
540,12,-1
541,1,0.09
541,2,0.04
541,3,-0.04
541,4,0.16
541,5,0.16
541,6,0.13
541,7,0.06
541,8,0.15
541,9,0.08
541,10,0.05
541,11,-0.01
541,12,0.07
542,1,0
542,2,0.04
542,3,-0.03
542,4,-0.02
542,5,0.02
542,6,-0.03
542,7,-1
542,8,-1
542,9,-1
542,10,-1
542,11,-1
542,12,-1
543,1,-0.02
543,2,-0.02
543,3,-0.16
543,4,-0.05
543,5,-0.05
543,6,-0.1
543,7,-0.06
543,8,-0.11
543,9,0.07
543,10,-0.03
543,11,0.07
543,12,-0.07
544,1,-0.07
544,2,-0.03
544,3,-0.04
544,4,0
544,5,-0.08
544,6,-0.02
544,7,-0.12
544,8,-0.14
544,9,-0.03
544,10,-0.09
544,11,-0.08
544,12,-0.06
545,1,0.05
545,2,0.05
545,3,-0.02
545,4,0.06
545,5,0.12
545,6,0.11
545,7,0.02
545,8,0.03
545,9,0.14
545,10,0.06
545,11,0.08
545,12,0.02
546,1,0
546,2,0.02
546,3,0.01
546,4,0.08
546,5,0.1
546,6,0.15
546,7,0.06
546,8,0
546,9,0.09
546,10,0.06
546,11,0.03
546,12,0.05
547,1,0.17
547,2,0.23
547,3,0.05
547,4,0.12
547,5,0.1
547,6,0.06
547,7,-1
547,8,-1
547,9,-1
547,10,-1
547,11,-1
547,12,-1
548,1,0.13
548,2,0.06
548,3,-0.03
548,4,-0.05
548,5,-0.01
548,6,-0.04
548,7,-0.05
548,8,0.13
548,9,0.08
548,10,-0.01
548,11,0.15
548,12,0.12
549,1,0.07
549,2,0.08
549,3,0.01
549,4,0.02
549,5,0.08
549,6,0.01
549,7,-0.01
549,8,-0.07
549,9,0.15
549,10,0.08
549,11,0.07
549,12,0.05
550,1,0.29
550,2,0.27
550,3,0.08
550,4,0.19
550,5,0.23
550,6,0.15
550,7,0.16
550,8,0.08
550,9,0.19
550,10,0.03
550,11,0.14
550,12,0.13
551,1,0.03
551,2,0.05
551,3,-0.03
551,4,0.08
551,5,0.05
551,6,0
551,7,0.01
551,8,-0.06
551,9,0.1
551,10,0.04
551,11,0.02
551,12,0.08
552,1,0.03
552,2,0.05
552,3,-0.02
552,4,0.06
552,5,0.06
552,6,0.12
552,7,-0.03
552,8,-0.09
552,9,0.11
552,10,0.05
552,11,0.07
552,12,-0.02
553,1,0.06
553,2,0.08
553,3,-0.03
553,4,0.08
553,5,0.11
553,6,0.07
553,7,0.04
553,8,0.16
553,9,0.1
553,10,0.05
553,11,0.1
553,12,0.08
554,1,0.15
554,2,0.16
554,3,0.13
554,4,0.2
554,5,0.19
554,6,0.18
554,7,0.2
554,8,0.15
554,9,0.29
554,10,0.22
554,11,0.16
554,12,0.27
555,1,0.07
555,2,-0.07
555,3,-0.23
555,4,-0.08
555,5,-0.08
555,6,-0.13
555,7,-1
555,8,-1
555,9,-1
555,10,-1
555,11,-1
555,12,-1
556,1,0.12
556,2,0.13
556,3,0.08
556,4,0.13
556,5,0.12
556,6,0.18
556,7,0.16
556,8,0.08
556,9,0.31
556,10,0.22
556,11,0.07
556,12,0.04
557,1,0.04
557,2,0.02
557,3,-0.07
557,4,0
557,5,0.07
557,6,0.06
557,7,-0.05
557,8,0
557,9,0.15
557,10,-0.19
557,11,-0.05
557,12,-0.04
558,1,0.02
558,2,0.02
558,3,-0.04
558,4,0.03
558,5,-0.02
558,6,0
558,7,0
558,8,-0.12
558,9,-0.02
558,10,-0.08
558,11,-0.07
558,12,-0.11
559,1,0.03
559,2,-0.01
559,3,-0.02
559,4,0.06
559,5,0.05
559,6,0.12
559,7,0
559,8,-0.06
559,9,0.09
559,10,0.05
559,11,0.03
559,12,-0.01
560,1,44.21
560,2,0.35
560,3,-0.07
560,4,0.08
560,5,0.09
560,6,0.01
560,7,0.08
560,8,0.06
560,9,0.12
560,10,0.12
560,11,0.07
560,12,0.09
561,1,0
561,2,-0.01
561,3,-0.1
561,4,0
561,5,-0.03
561,6,0.03
561,7,-0.09
561,8,-0.03
561,9,0.07
561,10,0
561,11,0.02
561,12,-0.01
562,1,0.03
562,2,0.06
562,3,-0.04
562,4,0.03
562,5,0
562,6,0.01
562,7,0.02
562,8,-0.02
562,9,0
562,10,0.02
562,11,0
562,12,-0.02
563,1,0.01
563,2,0.03
563,3,-0.01
563,4,0.05
563,5,0.02
563,6,0.05
563,7,-0.04
563,8,-0.02
563,9,0.12
563,10,0.04
563,11,0.04
563,12,0.03
564,1,0.11
564,2,0.11
564,3,0.03
564,4,0.11
564,5,0.08
564,6,0.08
564,7,-0.04
564,8,-0.02
564,9,0.05
564,10,0.03
564,11,0.1
564,12,0.14
565,1,0.07
565,2,0.04
565,3,-0.03
565,4,0.08
565,5,0.08
565,6,0.05
565,7,-0.01
565,8,0.02
565,9,0.12
565,10,0.05
565,11,0.09
565,12,0.03
566,1,0.07
566,2,0.1
566,3,0.05
566,4,0.1
566,5,0.14
566,6,0.12
566,7,0.15
566,8,0.01
566,9,0.24
566,10,0.17
566,11,0.21
566,12,0.19
567,1,0.03
567,2,0.04
567,3,-0.04
567,4,0.04
567,5,0.1
567,6,0.06
567,7,-0.02
567,8,0.04
567,9,0.16
567,10,0.07
567,11,0.03
567,12,-0.04
568,1,0.2
568,2,0.24
568,3,0.06
568,4,0.17
568,5,0.2
568,6,0.14
568,7,0.16
568,8,0.01
568,9,0.24
568,10,0.13
568,11,0.11
568,12,0.11
569,1,-0.02
569,2,0.01
569,3,-0.01
569,4,-0.07
569,5,0
569,6,-0.01
569,7,0
569,8,-0.12
569,9,0.04
569,10,0.04
569,11,0.06
569,12,0.06
570,1,-0.13
570,2,-0.15
570,3,-0.24
570,4,-0.21
570,5,-0.09
570,6,-0.04
570,7,-0.12
570,8,-0.11
570,9,0.03
570,10,-0.03
570,11,0.02
570,12,-0.06
571,1,0.08
571,2,0.09
571,3,0.02
571,4,0.08
571,5,0.11
571,6,0.06
571,7,-1
571,8,-1
571,9,-1
571,10,-1
571,11,-1
571,12,-1
572,1,0.08
572,2,0.03
572,3,-0.04
572,4,0.03
572,5,0.02
572,6,0.05
572,7,-0.05
572,8,0.03
572,9,0.1
572,10,-0.02
572,11,-0.01
572,12,-0.02
573,1,-0.01
573,2,0.04
573,3,-0.04
573,4,0.03
573,5,0.06
573,6,0.03
573,7,-1
573,8,-1
573,9,-1
573,10,-1
573,11,-1
573,12,-1
574,1,0.03
574,2,0.09
574,3,-0.02
574,4,0.07
574,5,0.1
574,6,0.07
574,7,-0.03
574,8,-0.1
574,9,0.02
574,10,0.04
574,11,0.02
574,12,0.02
575,1,0.06
575,2,0.07
575,3,0.03
575,4,0.04
575,5,0.09
575,6,0.22
575,7,-1
575,8,-1
575,9,-1
575,10,-1
575,11,-1
575,12,-1
